"doi";"is.referenced.by.count"
"10.1183/13993003.04548-2020";"10"
"10.1183/13993003.01918-2021";"6"
"10.1183/23120541.00320-2021";"1"
"10.1183/13993003.02214-2022";"0"
"10.1183/23120541.00673-2021";"2"
"10.3390/jcm9092871";"17"
"10.1371/journal.pgen.1004207";"57"
"10.1080/15476286.2015.1035505";"47"
"10.1371/journal.pgen.1008591";"11"
"10.1016/j.beem.2014.08.002";"28"
"10.1371/journal.pone.0078347";"43"
"10.1111/jth.12511";"35"
"10.1093/nar/gkx923";"30"
"10.1016/j.molcel.2017.06.027";"144"
"10.1101/cshperspect.a040725";"13"
"10.1101/587147";"20"
"10.1016/b978-0-12-811353-0.00038-5";"1"
"10.1007/978-1-0716-2172-1";"2"
"10.1094/phyto-12-18-0487-r";"18"
"10.3389/fmicb.2017.01638";"69"
"10.1002/anie.201611940";"20"
"10.3410/f.732224039.793541720";"0"
"10.1038/ncb3423";"294"
"10.3410/f.727719788.793534277";"0"
"10.3410/f.732121568.793540346";"0"
"10.1093/gbe/evy164";"39"
"10.1016/j.pt.2019.08.008";"10"
"10.1371/journal.ppat.1006036";"20"
"10.1128/mbio.01003-16";"21"
"10.1016/j.ijpara.2017.08.005";"19"
"10.1080/0284186x.2019.1630753";"24"
"10.1016/j.radonc.2020.04.046";"26"
"10.1016/j.radonc.2021.03.021";"9"
"10.1039/c8tb02382d";"15"
"10.1093/ve/vex035";"27"
"10.3390/ijms18071452";"14"
"10.1097/hs9.0000000000000152";"7"
"10.1007/s00412-014-0463-z";"40"
"10.3390/antiox9111138";"9"
"10.3390/antiox9090884";"7"
"10.3390/antiox9111082";"11"
"10.1371/journal.pcbi.1004749";"14"
"10.1038/srep27580";"15"
"10.1093/plphys/kiaa016";"5"
"10.1016/s0140-6736(17)30013-2";"4"
"10.1111/tri.12919";"55"
"10.1002/rcs.1800";"28"
"10.1016/j.neuropharm.2018.06.017";"38"
"10.1111/tri.13328";"9"
"10.1111/ajt.14461";"5"
"10.1007/s00414-018-1775-y";"34"
"10.1093/ajcn/nqab406";"8"
"10.1371/journal.ppat.1004760";"72"
"10.1016/j.devcel.2021.06.004";"9"
"10.1016/s0070-2153(18)30123-6";"0"
"10.1016/bs.ctdb.2018.11.017";"23"
"10.1371/journal.pone.0134613";"40"
"10.1016/j.resp.2016.11.005";"8"
"10.3389/fmicb.2021.640066";"18"
"10.1111/tri.13337";"18"
"10.1098/rsta.2016.0293";"10"
"10.1016/j.neuropharm.2021.108570";"7"
"10.1007/s13346-018-0587-4";"41"
"10.1093/aje/kwab278";"11"
"10.1093/bioinformatics/bty615";"4"
"10.1093/molbev/msw164";"48"
"10.1002/sim.v38.27";"1"
"10.1186/s12874-020-01075-y";"1"
"10.1186/s12874-021-01488-3";"0"
"10.1093/bioinformatics/bty772";"1"
"10.1007/978-1-4939-3743-1";"52"
"10.1016/j.devcel.2017.06.012";"33"
"10.1016/j.celrep.2015.12.097";"48"
"10.1378/chest.13-2828";"12"
"10.1001/jama.2014.5559";"295"
"10.1038/s41386-018-0018-8";"15"
"10.1016/j.addr.2019.01.001";"86"
"10.1093/jac/dkaa198";"19"
"10.1016/j.jgar.2020.05.018";"7"
"10.1016/j.jgar.2019.08.027";"2"
"10.1128/aac.00724-21";"7"
"10.1128/aac.00267-20";"4"
"10.1126/science.aal1880";"98"
"10.1158/0008-5472.can-19-0708";"25"
"10.1016/j.isci.2020.101163";"6"
"10.1016/j.cmet.2019.08.004";"50"
"10.1093/jpe/rtaa011";"2"
"10.1038/nplants.2014.5";"83"
"10.1016/j.cortex.2019.01.018";"5"
"10.3389/fneur.2018.00737";"8"
"10.1016/j.schres.2018.01.022";"42"
"10.1016/j.schres.2019.08.033";"4"
"10.3390/nu12123630";"3"
"10.1111/eip.13002";"9"
"10.3389/fnhum.2018.00200";"16"
"10.3390/v13071266";"9"
"10.1104/pp.15.01104";"16"
"10.1016/j.molp.2017.03.007";"17"
"10.1038/s41598-021-88592-y";"9"
"10.1136/bmjoq-2019-000670";"5"
"10.1371/journal.pgen.1002838";"59"
"10.1111/geb.12662";"15"
"10.1002/jsp2.2018.1.issue-2";"0"
"10.3390/vaccines8010116";"15"
"10.1152/ajpregu.00426.2016";"5"
"10.26508/lsa.202302069";"0"
"10.15252/embr.202255399";"0"
"10.1261/rna.079349.122";"0"
"10.1007/s00412-015-0522-0";"59"
"10.1002/ppul.24347";"3"
"10.1002/ppul.26088";"0"
"10.1183/13993003.00987-2019";"4"
"10.1016/j.celrep.2017.01.018";"88"
"10.1534/genetics.116.196287";"5"
"10.1080/21624054.2016.1190900";"7"
"10.1101/gad.277665.116";"88"
"10.1016/j.conb.2018.08.002";"80"
"10.1007/s11357-016-9940-z";"21"
"10.1016/j.sleep.2017.11.878";"0"
"10.1007/s10646-015-1604-8";"13"
"10.1139/z91-435";"32"
"10.3390/ijms18122618";"19"
"10.1111/evo.12824";"29"
"10.1038/s41437-017-0047-9";"12"
"10.3184/175815617x15063340995365";"7"
"10.1016/j.anbehav.2018.09.003";"3"
"10.1111/evo.12853";"28"
"10.1186/s12862-015-0521-z";"10"
"10.1007/s10914-015-9315-8";"13"
"10.1007/s13358-015-0075-0";"13"
"10.3389/fgene.2014.00451";"43"
"10.1111/jeb.12279";"39"
"10.1212/nxi.0000000000000209";"4"
"10.1111/ajt.14461";"5"
"10.1111/codi.15818";"3"
"10.1097/sla.0000000000003493";"39"
"10.1002/mgg3.2071";"0"
"10.1371/journal.pcbi.1007536";"14"
"10.1016/j.jconrel.2017.02.031";"60"
"10.1523/jneurosci.1519-16.2016";"25"
"10.1002/jcsm.12780";"3"
"10.1038/s41586-019-0955-3";"75"
"10.1016/j.placenta.2018.10.008";"22"
"10.1016/j.jsb.2015.05.001";"21"
"10.3389/fmolb.2015.00036";"10"
"10.1016/j.anai.2018.06.026";"82"
"10.1111/all.13969";"24"
"10.3389/fimmu.2018.02939";"74"
"10.1111/imr.12937";"16"
"10.1097/aci.0000000000000580";"13"
"10.1186/s13059-015-0594-4";"64"
"10.1038/ncomms7051";"231"
"10.1016/j.jsbmb.2017.04.013";"5"
"10.3390/nu9050426";"28"
"10.1021/acs.jnatprod.6b00950";"11"
"10.1096/fj.201700870rr";"22"
"10.1111/febs.14642";"4"
"10.1016/j.heliyon.2018.e00527";"18"
"10.1016/j.cub.2018.05.020";"1"
"10.7554/elife.71473";"3"
"10.1016/j.gde.2019.05.004";"25"
"10.1523/eneuro.0339-16.2017";"15"
"10.1002/glia.24106";"10"
"10.3390/nu11102353";"14"
"10.1111/liv.v39.12";"2"
"10.1038/s41598-017-10168-6";"43"
"10.1016/j.jaip.2019.10.023";"5"
"10.1016/j.envint.2021.106945";"5"
"10.1183/16000617.0038-2022";"5"
"10.1111/ina.12427";"12"
"10.1007/978-3-319-97746-1_2";"3"
"10.3389/fimmu.2020.01093";"7"
"10.1111/1365-2656.13562";"3"
"10.3389/fimmu.2021.808932";"19"
"10.1128/aem.02762-20";"3"
"10.1038/s41594-020-0425-5";"13"
"10.1093/nar/gky750";"25"
"10.1038/s41564-019-0472-z";"22"
"10.1371/journal.pone.0227411";"7"
"10.1073/pnas.1801223115";"47"
"10.1016/j.copbio.2020.09.015";"5"
"10.1016/j.envres.2017.10.002";"32"
"10.1164/rccm.201706-1311oc";"66"
"10.7554/elife";"56"
"10.1080/2162402x.2016.1216290";"40"
"10.1080/2162402x.2018.1462878";"39"
"10.1158/0008-5472.can-16-2680";"11"
"10.1038/s41575-020-0334-4";"40"
"10.3324/haematol.2018.205971";"6"
"10.1182/blood.2022016145";"0"
"10.1021/acs.jmedchem.1c00773";"23"
"10.1016/j.ejmcr.2022.100057";"1"
"10.1093/nar/gkaa1168";"11"
"10.1016/j.jmb.2022.167661";"2"
"10.1021/acs.jcim.0c01029";"25"
"10.1111/bpa.13130";"1"
"10.1016/j.biopsycho.2016.06.008";"15"
"10.1038/s41467-019-08725-w";"134"
"10.1523/eneuro.0494-18.2019";"15"
"10.1007/s10548-018-0691-2";"41"
"10.1016/j.nicl.2017.12.028";"15"
"10.1016/j.nicl.2016.08.008";"58"
"10.1111/j.1469-7580.2012.01509.x";"28"
"10.1111/mec.13241";"12"
"10.1126/science.1226265";"67"
"10.1016/j.jaci.2014.04.034";"53"
"10.1038/s41396-021-00979-x";"1"
"10.1371/journal.pone.0226497";"9"
"10.1038/s41396-020-0694-3";"5"
"10.1160/th12-10-0714";"42"
"10.1016/j.jaci.2014.12.1909";"79"
"10.3389/fnagi.2019.00027";"31"
"10.1016/j.pacs.2018.04.001";"44"
"10.1364/boe.395803";"15"
"10.3389/fimmu.2022.974016";"0"
"10.1128/jvi.01511-21";"33"
"10.1007/978-3-319-09665-0_14";"33"
"10.1016/j.jaci.2019.10.035";"37"
"10.1111/mms.12356";"9"
"10.1016/j.cub.2018.05.013";"22"
"10.3390/ijms20102597";"8"
"10.1371/journal.pone.0175153";"23"
"10.1182/blood-2016-09-741348";"33"
"10.1016/j.cis.2016.02.003";"15"
"10.1096/fsb2.v35.7";"0"
"10.1007/s00424-020-02370-9";"15"
"10.1093/ndt/gfab015";"8"
"10.1038/s41598-020-59430-4";"7"
"10.1159/000518488";"0"
"10.1038/s41586-021-03985-3";"88"
"10.1016/j.ijbiomac.2020.09.113";"3"
"10.1242/jcs.256156";"13"
"10.1073/pnas.1904048116";"24"
"10.1186/s12864-020-07208-3";"15"
"10.1016/j.neuroimage.2016.12.050";"9"
"10.1038/s41385-022-00564-1";"9"
"10.1111/imm.13156";"30"
"10.1164/rccm.201211-2008oc";"46"
"10.1038/ncomms8830";"38"
"10.1016/j.cmi.2020.12.024";"9"
"10.1523/jneurosci.3395-14.2014";"33"
"10.1002/chem.201203746";"35"
"10.15252/embr.201540078";"141"
"10.1038/ni.3522";"73"
"10.1126/sciimmunol.aay5552";"63"
"10.1002/dvdy.95";"4"
"10.1016/bs.mcb.2016.01.009";"31"
"10.1038/nbt.3628";"132"
"10.1242/dmm.039545";"10"
"10.1017/ice.2019.336";"15"
"10.1371/journal.pone.0152989";"33"
"10.1038/s41467-019-11561-7";"38"
"10.1167/iovs.14-14789";"24"
"10.1261/rna.054098.115";"113"
"10.1111/ejn.12447";"53"
"10.1016/j.conb.2015.07.005";"33"
"10.1080/17435390.2017.1314035";"34"
"10.1186/s12951-016-0189-6";"85"
"10.1186/s12989-017-0202-8";"29"
"10.1093/bioinformatics/btz858";"2"
"10.2337/db19-0377";"4"
"10.15698/mic2018.10.652";"4"
"10.1038/s41586-019-1515-6";"75"
"10.1016/j.conb.2019.03.004";"40"
"10.1038/s41598-022-09740-6";"4"
"10.1111/brv.2018.93.issue-2";"0"
"10.1186/s12951-017-0253-x";"12"
"10.1111/fec.2018.32.issue-7";"0"
"10.1007/s00442-018-4162-y";"31"
"10.1111/gcb.2018.24.issue-2";"2"
"10.1016/j.tips.2022.01.004";"18"
"10.1088/2053-1583/aa6e35";"36"
"10.1007/s00281-021-00892-7";"25"
"10.2533/chimia.2021.495";"1"
"10.1098/rspb.2017.1765";"83"
"10.1186/s13395-016-0110-x";"28"
"10.1210/me.2016-1036";"17"
"10.3389/fphys.2018.00242";"27"
"10.1016/j.cub.2019.04.024";"240"
"10.1002/jcp.25678";"18"
"10.1073/pnas.1912681117";"10"
"10.1097/sla.0000000000003212";"1"
"10.1111/tri.14161";"2"
"10.3390/cancers13164104";"3"
"10.1007/s00384-020-03762-0";"6"
"10.1080/19491034.2016.1187354";"18"
"10.1162/jocn_a_01246";"7"
"10.3389/fmolb.2022.909312";"2"
"10.1038/s41588-022-01024-z";"280"
"10.1093/cid/ciz1113";"90"
"10.1016/j.heliyon.2022.e11490";"0"
"10.1007/s11701-021-01224-5";"1"
"10.1038/s41598-022-18753-0";"0"
"10.1111/ajt.15601";"4"
"10.21037/hbsn.2019.10.20";"1"
"10.1007/s00384-020-03623-w";"7"
"10.1016/j.clinph.2019.03.033";"12"
"10.1113/jp278951";"5"
"10.1007/978-1-4939-9030-6";"4"
"10.1038/srep38611";"14"
"10.1113/ep085200";"8"
"10.3748/wjg.v25.i34.5017";"52"
"10.1089/neu.2022.0161";"0"
"10.1093/gbe/evz022";"41"
"10.1371/journal.pone.0070081";"16"
"10.1089/ham.2015.0016";"16"
"10.1016/j.gde.2015.01.006";"35"
"10.1534/genetics.115.175950";"110"
"10.1371/journal.pgen.1004728";"17"
"10.2533/chimia.2016.856";"55"
"10.3389/fimmu.2020.596902";"0"
"10.1124/mol.116.107151";"33"
"10.1016/j.freeradbiomed.2014.01.018";"106"
"10.1038/s41598-017-05573-w";"15"
"10.20517/2394-4722.2016.02";"9"
"10.1038/bjc.2013.764";"39"
"10.1038/s41581-019-0159-y";"84"
"10.1152/ajprenal.00250.2021";"6"
"10.1016/j.str.2018.06.009";"16"
"10.3390/cells9040844";"21"
"10.1099/jmm.0.000529";"12"
"10.1016/j.celrep.2018.04.114";"32"
"10.1080/19491034.2022.2032917";"0"
"10.1126/science.aav0778";"72"
"10.1016/j.tcb.2017.08.004";"180"
"10.1038/s41467-017-01422-6";"76"
"10.1038/s41467-017-00249-5";"338"
"10.1016/j.medengphy.2012.08.014";"17"
"10.1038/srep12391";"2"
"10.1016/j.actbio.2012.07.047";"58"
"10.1016/j.placenta.2013.09.002";"40"
"10.1016/j.ajhg.2016.09.008";"115"
"10.1002/eji.201747082";"23"
"10.1016/j.gdata.2015.06.024";"11"
"10.1111/pbi.12491";"80"
"10.1016/j.ceb.2014.06.011";"26"
"10.1101/gad.248864.114";"39"
"10.1111/mmi.13324";"63"
"10.1371/journal.pone.0151872";"8"
"10.3390/ijms19041163";"7"
"10.3389/fonc.2018.00040";"13"
"10.1021/acs.chemrestox.8b00146";"16"
"10.1158/1535-7163.mct-15-0583";"17"
"10.1016/j.stemcr.2017.02.005";"22"
"10.1126/science.aat8657";"444"
"10.1038/s41467-017-00573-w";"270"
"10.1371/journal.pone.0103774";"59"
"10.1371/journal.pone.0072051";"23"
"10.15252/embj.201488987";"110"
"10.3389/fpsyg.2016.01801";"8"
"10.3389/fpsyg.2018.00941";"14"
"10.1097/psy.0000000000000278";"13"
"10.1016/j.febslet.2013.10.050";"14"
"10.1186/s12874-021-01488-3";"0"
"10.1007/s00441-020-03294-7";"19"
"10.1016/j.biomaterials.2014.07.015";"209"
"10.1016/j.immuni.2017.10.015";"103"
"10.1016/j.conb.2017.05.018";"81"
"10.1016/j.chom.2018.04.013";"52"
"10.1038/nmeth.4336";"13"
"10.1093/aje/kwaa087";"4"
"10.1111/eos.12738";"7"
"10.1136/thoraxjnl-2017-210947";"49"
"10.3390/cells11040654";"1"
"10.1002/sim.9346";"2"
"10.1016/j.xcrm.2021.100396";"10"
"10.1084/jem.20190706";"35"
"10.1159/000445985";"8"
"10.1016/j.jaci.2018.07.046";"27"
"10.1159/000500598";"9"
"10.1186/s12964-019-0323-9";"12"
"10.1016/j.celrep.2015.08.074";"75"
"10.1093/oxfimm/iqab015";"1"
"10.1186/s12936-018-2330-5";"22"
"10.1038/s42003-020-1116-9";"22"
"10.1038/ncomms9292";"325"
"10.1128/genomea.00951-16";"38"
"10.1007/s12035-015-9444-3";"19"
"10.1186/s13041-017-0313-z";"12"
"10.1016/j.expneurol.2018.10.004";"11"
"10.1523/jneurosci.1946-20.2021";"7"
"10.1038/s41467-020-20049-8";"27"
"10.1016/j.str.2020.12.014";"28"
"10.1002/adhm.201400547";"32"
"10.1016/j.actbio.2014.12.011";"9"
"10.1128/jvi.03061-14";"8"
"10.4049/jimmunol.1700778";"103"
"10.1021/acs.molpharmaceut.7b00764";"13"
"10.1016/j.jid.2017.07.821";"1"
"10.1073/pnas.1512832112";"325"
"10.1073/pnas.1514018113";"50"
"10.1128/jvi.02469-14";"26"
"10.1126/science.aaa4812";"360"
"10.1093/nar/gku674";"4"
"10.1073/pnas.1214249110";"130"
"10.15252/emmm.202012053";"12"
"10.2533/chimia.2019.395";"6"
"10.1126/science.aaw5570";"54"
"10.7554/elife.52560";"15"
"10.1111/mmi.14389";"11"
"10.1093/nar/gkaa1261";"6"
"10.1016/j.celrep.2015.01.063";"67"
"10.1038/s41467-020-16574-1";"74"
"10.1007/978-1-4939-3667-0_21";"11"
"10.1101/cshperspect.a011106";"65"
"10.1007/s10495-013-0958-8";"10"
"10.1002/stem.1776";"3"
"10.1186/1749-8104-9-23";"32"
"10.1007/s10548-013-0303-0";"17"
"10.3389/fnhum.2013.00427";"86"
"10.1016/j.neuroimage.2013.11.002";"9"
"10.1002/wrna.1402";"32"
"10.1186/s40359-021-00553-2";"4"
"10.3389/fpsyt.2020.568997";"2"
"10.3390/biomedicines9080942";"5"
"10.4155/bio-2016-0055";"13"
"10.1073/pnas.1523434113";"56"
"10.1016/j.isci.2018.05.020";"21"
"10.1021/acsinfecdis.9b00128";"18"
"10.1021/jacs.9b01693";"38"
"10.1016/j.jclinepi.2022.05.014";"0"
"10.1186/s41512-020-00081-4";"3"
"10.1016/j.jclinepi.2021.06.024";"31"
"10.1038/s41536-022-00214-x";"4"
"10.1126/science.aan2399";"121"
"10.1038/s41586-019-0989-6";"120"
"10.1111/avsc.2017.20.issue-3";"0"
"10.1681/asn.2014040350";"101"
"10.1002/evl3.257";"5"
"10.1159/000504847";"47"
"10.1038/s41418-018-0182-8";"5"
"10.1038/ncomms13707";"35"
"10.1038/srep16787";"46"
"10.1128/aem.01978-18";"26"
"10.1073/pnas";"269"
"10.1371/journal.ppat.1004875";"15"
"10.1371/journal.pone.0179460";"40"
"10.1038/s41467-020-15534-z";"33"
"10.1109/tbcas.2017.2759783";"43"
"10.1016/j.phrs.2018.11.034";"53"
"10.3390/cells10020220";"43"
"10.1152/physrev.00028.2021";"30"
"10.7554/elife.63731";"21"
"10.1038/s41467-018-05379-y";"120"
"10.3390/genes11010012";"10"
"10.1038/s42003-021-01662-9";"3"
"10.1111/cge.13942";"4"
"10.3389/fnmol.2017.00436";"12"
"10.3390/clockssleep1010007";"4"
"10.1016/j.cmet.2018.01.011";"150"
"10.1128/mbio.01231-16";"100"
"10.1016/j.mib.2018.01.020";"88"
"10.1098/rstb.2016.0026";"191"
"10.1094/phyto-01-16-0018-r";"71"
"10.1111/nph.15180";"78"
"10.1016/j.cels.2018.05.009";"41"
"10.1016/j.jhep.2016.08.024";"95"
"10.1007/978-3-030-34461-0_36";"10"
"10.1007/978-3-030-34461-0_39";"0"
"10.1007/978-3-319-55231-6_22";"1"
"10.1007/978-3-030-34461-0_44";"2"
"10.1024/0040-5930/a000506";"1"
"10.1210/jc.2014-4527";"49"
"10.1186/s13054-015-0792-1";"35"
"10.1515/cclm-2014-0456";"59"
"10.1378/chest.13-2307";"3"
"10.3389/fcell.2020.00566";"4"
"10.1016/s0140-6736(14)62447-8";"255"
"10.1007/s00125-016-4091-4";"14"
"10.1111/jgs.13325";"44"
"10.1371/journal.pone.0092421";"13"
"10.1111/ajt.15800";"28"
"10.1016/j.trre.2018.04.001";"7"
"10.1016/j.jhep.2017.10.034";"155"
"10.1016/j.catena.2018.03.022";"43"
"10.1109/mixdes.2016.7529755";"3"
"10.1101/356949";"1"
"10.1261/rna.057786.116";"64"
"10.3390/genes11050521";"2"
"10.1172/jci98785";"56"
"10.3389/fnint.2015.00017";"47"
"10.1161/strokeaha.115.007435";"9"
"10.1371/journal.pone.0124072";"4"
"10.1007/s00429-019-01853-5";"4"
"10.1016/j.copbio.2016.12.004";"26"
"10.1186/s12983-015-0106-0";"32"
"10.1016/j.jsat.2016.01.005";"21"
"10.1002/ppul.v53.11";"1"
"10.1177/1359105314524010";"9"
"10.1080/08964289.2016.1157057";"15"
"10.1016/j.addbeh.2016.07.015";"12"
"10.1073/pnas.1616755114";"91"
"10.1371/journal.pgen.1006340";"216"
"10.1182/blood-2017-12-820852";"248"
"10.4049/jimmunol.1901074";"6"
"10.1136/annrheumdis-2016-210630";"84"
"10.1093/eurpub/ckv247";"12"
"10.1111/hiv.12299";"10"
"10.1074/jbc.m116.747717";"29"
"10.1016/j.jaci.2020.10.040";"231"
"10.3390/jcm9072140";"9"
"10.3390/jcm9113719";"4"
"10.1242/jcs.171967";"39"
"10.1016/j.jid.2018.11.027";"6"
"10.1093/infdis/jiw157";"10"
"10.1002/mpr.v25.1";"0"
"10.1111/1365-2435.13004";"39"
"10.1007/s10096-017-3130-5";"7"
"10.3389/fmicb.2018.02927";"30"
"10.1128/aac.02386-16";"0"
"10.1093/cid/cix665";"28"
"10.1038/ncomms7051";"231"
"10.1016/j.immuni.2015.12.010";"75"
"10.1016/j.tplants.2016.07.009";"427"
"10.1111/nph.14298";"106"
"10.1111/evo.12189";"67"
"10.1371/journal.pone.0180516";"7"
"10.1016/j.bbalip.2018.01.007";"19"
"10.1186/s12936-015-0683-6";"45"
"10.1371/journal.pntd.0004319";"18"
"10.1038/d41586-020-01168-0";"8"
"10.1038/ncomms12923";"68"
"10.1242/dev.138750";"8"
"10.1016/j.parepi.2019.e00089";"8"
"10.1534/genetics.112.141341";"41"
"10.1105/tpc.112.102384";"17"
"10.1016/j.pbi.2012.07.003";"150"
"10.1111/all.12616";"86"
"10.1016/j.pt.2016.02.003";"70"
"10.1016/j.ejvs.2020.01.032";"17"
"10.1021/cb200452r";"19"
"10.1016/j.molcel.2015.04.031";"106"
"10.1016/j.molcel.2013.08.019";"67"
"10.1016/j.cels.2018.02.010";"214"
"10.1681/asn.2020060775";"32"
"10.1093/ckj/sfz136";"1"
"10.1038/s41598-018-21720-3";"56"
"10.3389/fnmol.2017.00140";"9"
"10.1515/hsz-2019-0125";"6"
"10.1007/s00412-023-00787-6";"0"
"10.1242/dev.156257";"10"
"10.1242/jcs.256206";"8"
"10.1016/j.niox.2022.07.007";"2"
"10.1242/jcs.258819";"7"
"10.1242/bio.053470";"2"
"10.1093/bioinformatics/btx533";"39"
"10.1038/s41467-019-09278-8";"78"
"10.1073/pnas.1603142113";"55"
"10.1038/s41385-019-0247-0";"65"
"10.1172/jci133102";"20"
"10.1016/j.celrep.2019.06.019";"29"
"10.1158/2326-6066.cir-18-0505";"75"
"10.1111/acel.13790";"0"
"10.1084/jem.20181635";"46"
"10.1016/j.cels.2017.12.001";"165"
"10.1016/j.pep.2019.105456";"6"
"10.1177/1533317514539377";"39"
"10.1021/acs.molpharmaceut.7b01028";"11"
"10.1097/iae.0000000000001443";"80"
"10.1038/srep42108";"15"
"10.1039/c7sc04286h";"6"
"10.1016/j.ejmech.2018.05.037";"21"
"10.1021/acs.jctc.7b00662";"30"
"10.1016/j.ejmech.2019.04.037";"2"
"10.1002/anie.201906791";"19"
"10.1128/msphere.00756-20";"15"
"10.1038/s41559-019-0842-1";"245"
"10.1016/j.biopsycho.2017.04.002";"0"
"10.1038/s41396-019-0578-6";"30"
"10.1097/j.pain.0000000000002160";"10"
"10.1016/j.isci.2020.101955";"9"
"10.1016/j.isci.2023.105955";"0"
"10.1002/ece3.2965";"12"
"10.1016/j.devcel.2019.07.027";"32"
"10.1186/s12915-018-0562-z";"124"
"10.1016/j.redox.2020.101576";"28"
"10.1210/en.2018-00892";"18"
"10.1080/11263504.2020.1779848";"25"
"10.1039/c3cp54884h";"33"
"10.1002/hep.28492";"29"
"10.1007/s00281-021-00866-9";"1"
"10.1016/j.alit.2020.11.003";"22"
"10.1038/s41419-020-03250-x";"1"
"10.1038/s41388-020-1339-8";"5"
"10.1038/s41418-021-00805-z";"134"
"10.1007/978-1-4939-9784-8";"1"
"10.1093/cvr/cvv252";"41"
"10.1086/709465";"14"
"10.1093/beheco/arab127";"4"
"10.1038/s41467-022-35194-5";"1"
"10.3390/v13081581";"3"
"10.1016/j.jaci.2019.10.018";"1"
"10.1084/jem.20122824";"239"
"10.1109/icorr.2019.8779507";"6"
"10.1371/journal.pone.0209839";"1"
"10.1007/s00228-016-2050-0";"10"
"10.1152/ajprenal.00114.2013";"32"
"10.1152/ajpregu.00533.2013";"38"
"10.1152/ajpregu.00533.2013";"38"
"10.1016/j.chom.2018.11.008";"110"
"10.1038/s42255-019-0166-0";"24"
"10.1038/s41589-022-00970-3";"18"
"10.1128/mbio.01237-19";"36"
"10.1080/15592294.2015.1114202";"93"
"10.1016/j.bbi.2013.07.006";"63"
"10.1093/ijnp/pyu055";"26"
"10.1002/jbmr.1748";"21"
"10.3389/fmicb.2015.00321";"30"
"10.2147/ppa";"78"
"10.1016/j.jcin.2022.02.046";"3"
"10.1016/j.xpro.2022.101291";"0"
"10.1152/ajplung.00146.2019";"8"
"10.1038/s41467-022-33632-y";"10"
"10.3389/fmicb.2020.00410";"8"
"10.1016/j.dci.2020.103645";"6"
"10.3389/fcimb.2020.617310";"2"
"10.1039/c3cc41616j";"7"
"10.1016/j.jphotobiol.2019.111640";"11"
"10.1007/s00429-019-01912-x";"4"
"10.1002/jmri.v48.4";"0"
"10.1016/j.ejro.2017.08.001";"7"
"10.1002/jmri.v47.6";"0"
"10.1016/j.jhep.2017.07.030";"45"
"10.1016/j.schres.2017.07.008";"27"
"10.1002/pld3.258";"6"
"10.1021/acs.orglett.6b01466";"18"
"10.3390/cancers12071912";"3"
"10.1182/blood-2016-05-718775";"46"
"10.18547/gcb.2017.vol3.iss2.e34";"0"
"10.1038/nsmb.3039";"0"
"10.1002/lt.25044";"22"
"10.1097/sla.0000000000004258";"27"
"10.1111/mec.2018.27.issue-6";"0"
"10.1038/s41598-018-27681-x";"15"
"10.1016/j.tree.2017.05.009";"43"
"10.1128/aem.01547-18";"18"
"10.1038/s41380-018-0040-6";"41"
"10.4414/smw.2014.14073";"36"
"10.1016/j.apnr.2020.151274";"4"
"10.1038/s41598-018-32340-2";"16"
"10.1093/noajnl/vdaa043";"0"
"10.1016/j.neuroimage.2016.03.042";"38"
"10.1016/j.neuroimage.2014.01.046";"94"
"10.1016/j.jgar.2018.08.023";"2"
"10.1371/journal.pone.0181946";"36"
"10.1152/ajplung.00326.2016";"26"
"10.1093/femsec/fiab010";"7"
"10.1158/0008-5472.can-20-1807";"15"
"10.1007/s10841-020-00282-8";"2"
"10.1016/j.chom.2020.03.015";"3"
"10.1038/s41598-017-15080-7";"6"
"10.1016/j.ygeno.2015.05.001";"12"
"10.1111/hae.12719";"18"
"10.1038/s41467-017-00539-y";"66"
"10.21769/bioprotoc.3029";"1"
"10.1016/j.biomaterials.2018.10.031";"38"
"10.1016/j.sbi.2020.03.001";"1"
"10.1016/j.jmb.2017.10.010";"17"
"10.1128/jvi.01541-17";"16"
"10.1016/j.isci.2021.103669";"7"
"10.1021/acs.jpcb.8b07537";"16"
"10.1111/eth.13207";"3"
"10.1016/j.chom.2020.04.013";"36"
"10.1074/mcp.m115.053520";"28"
"10.1371/journal.pgen.1006721";"31"
"10.1002/pmic.201400627";"18"
"10.3389/fevo.2016.00067";"6"
"10.1146/annurev-micro-012120-063427";"33"
"10.1098/rspb.2013.2763";"17"
"10.1093/gbe/evw176";"48"
"10.1093/gbe/evw054";"7"
"10.1016/j.cbpa.2019.01.022";"6"
"10.1038/s41467-017-02619-5";"98"
"10.1002/anie.201304986";"27"
"10.1016/j.actbio.2019.09.017";"38"
"10.1073/pnas.1601306113";"101"
"10.1016/j.cub.2014.03.046";"8"
"10.1007/s10548-015-0458-y";"2"
"10.1016/j.visres.2019.12.006";"27"
"10.1038/nature18005";"111"
"10.1158/2767-9764.crc-22-0208";"0"
"10.1016/j.xpro.2022.101132";"0"
